date,AT&T,Akamai,Amazon,Ananke,Aryaka,Azion,BitGravity,BunnyCDN,CDN77,CDNetworks,CDNvideo,CacheFly,Cedexis,ChinaCache,ChinaNetCenter,Cloudflare,Edgecast,Facebook,Fastly,Google,Highwinds,Incapsula,Instartlogic,Internap,LeaseWeb CDN,Level3,Limelight,Medianova,Microsoft,NGENIX,OnApp,Rackspace,Reflected Networks,SFR,StackPath,SwiftServe,Taobao,Telenor,Twitter,Yahoo,Yottaa,Zenedge
2015-03-01,14310,190390,177108,17,1,0,7,0,26,385,0,5,0,0,8,71363,37147,15,1923,124313,409,3983,0,114782,36201,5458,205,0,21502,2,0,63712,1500,960,0,1,0,1509,0,59948,0,0
2015-03-02,14324,190466,177314,17,1,0,7,0,26,383,0,5,0,0,8,71542,37124,15,1926,124414,410,3994,0,114757,36332,5464,205,0,21506,2,0,63649,1499,958,0,2,0,1504,0,59663,0,0
2015-03-03,14327,191534,177941,17,1,0,7,0,26,383,0,5,0,0,8,71670,37111,15,1925,124480,408,4003,0,114233,36012,5439,205,0,21506,2,0,63408,1487,961,0,1,0,1503,0,59887,0,0
2015-03-04,14338,192419,178099,17,1,0,7,0,26,382,0,5,0,0,8,71774,37109,15,1919,124528,403,3997,0,114329,35979,5457,204,0,21528,2,0,62060,1487,957,0,1,0,1502,0,59902,0,0
2015-03-05,14318,193071,177682,17,1,0,7,0,26,382,0,5,0,0,8,71173,37102,15,1926,124583,406,63607,0,114316,35912,5444,205,0,21554,2,0,64010,1487,954,0,1,0,1501,0,59835,0,0
2015-03-06,14307,192210,177896,17,1,0,7,0,25,382,0,5,0,0,8,71766,37110,15,1939,124644,395,63677,0,114161,35812,5509,206,0,21581,2,0,72047,1486,960,0,2,0,1501,0,59515,0,0
2015-03-07,14344,192328,178329,17,1,0,7,0,24,382,0,5,0,0,8,71761,37094,15,1943,124738,395,63753,0,114116,35473,5405,204,0,21579,2,0,72300,1486,958,0,1,0,1490,0,59817,0,0
2015-03-08,14310,192185,178031,17,1,0,7,0,24,380,0,5,0,0,8,71795,37083,15,1950,124805,396,63835,0,114102,35296,5414,206,0,21580,2,0,72477,1485,959,0,1,0,1499,0,59835,0,0
2015-03-09,14328,192298,178137,17,1,0,7,0,24,382,0,5,0,0,8,71732,37042,15,1957,124792,397,63826,0,114085,35459,5356,204,0,21594,2,0,64965,1485,961,0,1,0,1498,0,59795,0,0
2015-03-10,14325,191390,177919,17,1,0,7,0,24,385,0,5,0,0,8,71883,36992,15,1963,124882,397,4056,0,114059,35007,5402,205,0,21610,2,0,62064,1483,958,0,0,0,1500,0,59850,0,0
2015-03-11,14306,192207,177949,17,1,0,6,0,24,384,0,5,0,0,8,72074,36987,14,1957,124958,395,4061,0,114048,34947,5368,205,0,21620,2,0,61990,1484,965,0,2,0,1501,0,60362,0,0
2015-03-12,14320,192420,177847,17,1,0,6,0,24,386,0,5,0,0,8,72234,36990,14,1946,125044,396,4065,0,109996,34970,5361,205,0,21613,2,0,61901,1483,965,0,1,0,1496,0,60390,0,0
2015-03-13,14326,192691,178810,17,1,0,6,0,23,384,0,5,0,0,7,72272,36974,14,1963,125127,393,4073,0,109942,34940,5354,206,0,21629,2,0,62210,1483,967,0,2,0,1492,0,60274,0,0
2015-03-14,14318,193378,178917,17,1,0,6,0,23,385,0,5,0,0,8,72317,36971,14,1962,125178,402,4078,0,109927,35103,5349,206,0,21644,2,0,62459,1483,962,0,1,0,1503,0,59866,0,0
2015-03-15,14309,193341,179425,17,1,0,6,0,23,382,0,5,0,0,8,72301,36933,14,1965,125195,403,4087,0,109868,35064,5335,205,0,21636,2,0,62482,1482,961,0,0,0,1501,0,59857,0,0
2015-03-16,14303,192796,183495,17,1,0,6,0,22,383,0,5,0,0,8,72370,36910,14,1962,125194,404,4092,0,109864,35075,5340,205,0,21624,2,0,62617,1481,963,0,1,0,1500,0,60235,0,0
2015-03-17,14309,191697,181882,17,1,0,6,0,22,383,0,5,0,0,7,72514,36858,14,1964,125187,403,4092,0,109889,35749,5337,206,0,21623,2,0,62632,1480,967,0,2,0,1499,0,60246,0,0
2015-03-18,14288,191235,183098,17,1,0,6,0,22,385,0,5,0,0,8,72576,36906,14,1963,125422,406,4101,0,109861,36168,5329,206,0,21664,2,0,62704,1477,961,0,2,0,1498,0,59865,0,0
2015-03-19,14291,190356,183296,17,1,0,6,0,21,382,0,5,0,0,8,72398,36910,14,1994,125534,406,4109,0,109846,36294,5324,206,0,21666,2,0,62767,1479,959,0,1,0,1502,0,60157,0,0
2015-03-20,14286,192755,182583,17,1,0,6,0,20,384,0,5,0,0,8,72539,36901,14,2002,125586,406,4133,0,109824,36261,5326,205,0,21676,2,0,62684,1479,959,0,2,0,1504,0,60223,0,0
2015-03-21,14272,189425,183035,17,1,0,6,0,21,383,0,5,0,0,7,72720,36889,14,2259,125709,406,4128,0,109824,36229,5336,206,0,21683,2,0,62636,1473,965,0,1,0,1500,0,59812,0,0
2015-03-22,14268,189021,183255,17,1,0,6,0,20,382,0,5,0,0,8,72750,36808,14,2265,125761,406,4129,0,109795,36309,5326,228,0,21680,2,0,62666,1472,968,0,2,0,1499,0,59802,0,0
2015-03-23,14244,189004,183316,17,1,0,6,0,20,383,0,5,0,0,8,72769,36759,14,2262,125817,406,4129,0,109807,36452,5327,206,0,21683,2,0,62674,1471,964,0,1,0,1496,0,59776,0,0
2015-03-24,14241,189100,183266,17,1,0,6,0,19,387,0,5,0,0,7,72794,36740,14,2269,125910,406,4125,0,109789,36295,5336,207,0,21700,2,0,62732,1469,964,0,0,0,1500,0,60077,0,0
2015-03-25,14228,188679,183486,17,1,0,6,0,19,388,0,5,0,0,8,72867,36725,14,2016,126003,404,4125,0,109760,36438,5318,207,0,21721,2,0,62817,1467,963,0,1,0,1495,0,59720,0,0
2015-03-26,14237,188393,184055,17,1,0,6,0,19,388,0,5,0,0,8,72959,36711,14,2020,126116,405,4134,0,109731,36340,5320,205,0,21734,2,0,62967,1467,955,0,1,0,1499,0,59993,0,0
2015-03-27,14268,187892,184041,17,1,0,6,0,18,388,0,5,0,0,8,72882,36700,14,2027,126180,405,4129,0,109685,36428,5300,203,0,21755,2,0,62849,1468,951,0,2,0,1496,0,59841,0,0
2015-03-28,14284,187178,184245,17,1,0,6,0,18,388,0,5,0,0,8,73005,36698,14,2036,126270,404,4143,0,109713,36488,5301,204,0,21746,2,0,63152,1467,953,0,1,0,1493,0,59427,0,0
2015-03-29,14277,187219,184432,17,1,0,6,0,18,387,0,5,0,0,8,73033,36680,14,2238,126322,404,4142,0,109686,36498,5299,205,0,21744,2,0,63253,1458,953,0,0,0,1494,0,59578,0,0
2015-03-30,14262,187205,184599,17,1,0,6,0,17,385,0,5,0,0,8,73131,36629,14,2036,126340,404,4137,0,109690,37178,5302,203,0,21744,2,0,63240,1456,954,0,2,0,1495,0,59498,0,0
2015-03-31,14278,187104,184933,17,1,0,6,0,17,385,0,5,0,0,8,73150,36568,14,2037,126303,404,4142,0,109708,36997,5299,204,0,21718,2,0,62688,1456,959,0,1,0,1493,0,59138,0,0
2015-04-01,14289,187756,186070,17,1,0,6,0,15,384,0,5,0,0,8,73348,36574,14,2044,126506,403,4155,0,109700,36956,5296,206,0,21738,2,0,62394,1450,958,0,2,0,1502,0,59219,0,0
2015-04-02,14273,187684,186578,17,1,0,6,0,15,381,0,5,0,0,8,71830,36526,14,2053,126580,403,4164,0,109682,36914,5299,206,0,21743,2,0,62449,1450,957,0,2,0,1506,0,59262,0,0
2015-04-03,14261,187680,186788,17,1,0,6,0,16,384,0,5,0,0,8,71830,36522,14,2051,126695,398,4169,0,109696,36519,5288,206,0,21753,2,0,62474,1448,952,0,1,0,1505,0,59575,0,0
2015-04-04,14269,187451,186533,17,1,0,6,0,15,385,0,5,0,0,8,72141,36515,14,2052,126723,400,4169,0,109690,36527,5272,205,0,21754,2,0,62651,1449,958,0,1,0,1507,0,59681,0,0
2015-04-05,14259,188054,187194,17,1,0,6,0,16,382,0,5,0,0,8,72207,36513,14,2057,126750,400,4167,0,109685,36561,5277,204,0,21769,2,0,62646,1448,958,0,2,0,1506,0,59587,0,0
2015-04-06,14267,188897,186162,17,1,0,6,0,15,383,0,5,0,0,8,72224,36492,15,2059,126759,401,4166,0,109562,36401,5267,205,0,21763,2,0,62466,1447,955,0,2,0,1501,0,59667,0,0
2015-04-07,14262,189293,187279,15,1,0,6,0,15,383,0,5,0,0,8,72331,36446,15,2059,126804,402,4168,0,109683,36383,5261,205,0,21784,2,0,62338,1447,948,0,1,0,1502,0,59574,0,0
2015-04-08,14255,189450,187386,15,1,0,6,0,14,387,0,5,0,0,8,72432,36430,15,2063,126864,397,4165,0,109666,36288,5231,204,0,21800,2,0,62314,1438,954,0,1,0,1496,0,59578,0,0
2015-04-09,14256,189784,187583,17,1,0,6,0,14,388,0,5,0,0,8,72584,36460,15,2062,126944,390,4176,0,109609,36292,5190,204,0,21832,2,0,62443,1439,949,0,2,0,1504,0,59574,0,0
2015-04-10,14240,189919,187163,17,1,0,6,0,14,386,0,5,0,0,8,72583,36456,15,2063,127000,388,4172,0,109624,36116,5147,204,0,21837,2,0,62586,1438,949,1,1,0,1500,0,59721,0,0
2015-04-11,14230,190069,188176,17,1,0,6,0,13,384,0,5,0,0,8,72586,36463,15,2060,127011,385,4297,0,109004,36205,5121,204,0,21834,2,0,62637,1437,952,1,2,0,1504,0,59672,0,0
2015-04-12,14207,190035,188523,17,1,0,6,0,13,383,0,5,0,0,8,72033,36446,15,2067,127024,384,4300,0,109005,36170,5112,204,0,21823,2,0,62484,1434,948,1,2,0,1507,0,59488,0,0
2015-04-13,14220,190612,187012,17,1,0,6,0,13,384,0,5,0,0,8,71931,36423,15,2067,127056,378,4289,0,108997,36106,5112,203,0,21834,2,0,62475,1434,955,1,2,0,1505,0,59674,0,0
2015-04-14,14199,190758,186467,17,1,0,6,0,13,383,0,5,0,0,8,71912,36419,15,2073,127068,381,4300,0,104476,35295,5116,204,0,21832,2,0,62254,1431,950,1,2,0,1505,0,59551,0,0
2015-04-15,14192,190724,186391,17,1,0,6,0,13,380,0,5,0,0,8,72003,36418,15,2076,127143,382,4312,0,106821,36284,5042,204,0,21869,2,0,62028,1433,951,1,1,0,1502,0,59602,0,0
2015-04-16,14206,188738,187045,17,1,0,6,0,13,383,0,4,0,0,8,72451,36409,15,2077,127140,382,4321,0,107139,36025,5585,205,0,21890,2,0,61687,1431,954,1,1,0,1488,0,59431,0,0
2015-04-17,14190,189135,187022,17,1,0,6,0,12,383,0,4,0,0,8,72601,36410,15,2072,126631,381,4343,0,107053,35494,5584,203,0,21877,2,0,61660,1431,949,1,0,0,1489,0,59549,0,0
2015-04-18,14221,189168,187212,17,1,0,6,0,12,390,0,4,0,0,8,72768,36395,15,2086,127353,382,4352,0,106975,35568,5576,201,0,21891,2,0,61759,1432,954,1,0,0,1506,0,59340,0,0
2015-04-19,13525,189275,186712,17,1,0,6,0,12,389,0,4,0,0,8,72855,36389,15,2036,127095,377,4322,0,106953,35357,5577,202,0,21861,2,0,61634,1432,945,0,1,0,1498,0,59332,0,0
2015-04-20,14234,189173,183800,17,1,0,6,0,12,388,0,4,0,0,8,73076,36376,15,2076,127364,379,4355,0,106955,35340,5571,203,0,21895,2,0,61724,1431,943,0,0,0,1501,0,59379,0,0
2015-04-21,14208,189100,184398,17,1,0,6,0,12,394,0,4,0,0,8,73319,36368,16,2139,127506,379,4378,0,106939,35448,4272,201,0,21933,2,0,61813,1432,944,0,2,0,1505,0,59574,0,0
2015-04-22,14220,189130,184684,17,1,0,6,0,12,400,0,4,0,0,8,73425,36397,17,2138,127619,378,4423,0,106938,36639,4262,202,0,21941,2,0,61616,1431,943,0,2,0,1502,0,59531,0,0
2015-04-23,14214,189461,184236,17,1,0,6,0,12,402,0,4,0,0,8,73457,36387,17,2136,127678,380,4429,0,106920,36644,4273,201,0,21933,2,0,61317,1430,944,0,2,0,1501,0,59508,0,54
2015-04-24,14214,189365,184969,17,1,0,6,0,12,403,0,4,0,0,8,74008,36389,17,2131,127690,379,4441,0,106887,36653,4262,202,0,21929,2,0,61056,1424,943,0,2,0,1500,0,59492,0,1
2015-04-25,14222,189301,185004,17,1,0,6,0,12,403,0,4,0,0,8,74600,36377,17,2138,127710,378,4452,0,106880,36647,4264,201,0,21932,2,0,61002,1422,942,0,1,0,1498,0,59470,0,1
2015-04-26,14225,189142,185082,17,1,0,6,0,12,402,0,4,0,0,8,74546,36364,17,2145,127631,377,4458,0,106870,36660,4258,201,0,21927,2,0,61172,1422,943,0,1,0,1500,0,59472,0,1
2015-04-27,14213,189040,184933,17,1,0,6,0,11,402,0,4,0,0,8,74375,36278,17,2136,127660,378,4440,0,106828,36452,4258,203,0,21919,2,0,61202,1422,943,0,2,0,1495,0,59447,0,0
2015-04-28,14196,189939,185124,17,1,0,6,0,11,403,0,4,0,0,8,74946,36315,17,2138,127796,377,5002,0,106831,36526,4256,201,0,21952,2,0,61099,1421,941,0,2,0,1498,0,59418,0,0
2015-04-29,14220,189281,185383,17,1,0,6,0,11,399,0,4,0,0,8,75153,36329,17,2141,127871,378,5160,0,106812,37288,4260,201,0,21956,2,0,61020,1417,938,0,1,0,1496,0,59410,0,0
2015-04-30,14236,189465,186071,17,1,0,6,0,11,403,0,4,0,0,7,75309,36327,17,2159,127979,377,5177,0,106785,36342,4252,202,0,21930,2,0,60978,1406,935,0,1,0,1495,0,59410,0,0
2015-05-01,14213,189213,186357,17,1,0,6,0,11,404,0,4,0,0,7,75596,36300,17,2165,128072,376,5177,0,106781,36300,4257,202,0,21978,2,0,60876,1405,938,0,1,0,1492,0,59417,0,0
2015-05-02,14210,189169,186525,17,1,0,6,0,11,406,0,4,0,0,7,75811,36362,17,2178,128188,381,5192,0,106773,36295,4256,203,0,21989,2,0,61059,1399,934,0,0,0,1493,0,59385,0,0
2015-05-03,14208,188931,186524,17,1,0,6,0,11,406,0,4,0,0,7,76017,36350,17,2180,128185,381,5191,0,106748,36274,4261,201,0,21986,2,0,61100,1392,937,0,1,0,1493,0,59347,0,0
2015-05-04,14189,188223,187079,17,1,0,6,0,11,407,0,4,0,0,7,75934,36335,17,2180,128118,381,5190,0,106726,36239,4262,199,0,21958,2,0,60921,1392,936,0,1,0,1495,0,59328,0,0
2015-05-05,14198,189324,189259,17,1,0,6,0,11,407,0,4,0,0,7,76102,36344,17,2183,128186,382,5195,0,106803,36277,4257,202,0,21989,2,0,60521,1391,942,0,1,0,1491,0,59296,0,0
2015-05-06,14192,189326,189109,17,1,0,6,0,11,405,0,4,0,0,7,76266,36330,17,2164,128248,381,5204,0,106752,36054,4244,199,0,21971,2,0,60469,1391,938,0,1,0,1490,0,59294,0,0
2015-05-07,14203,189249,189182,17,1,0,6,0,11,404,0,4,0,0,7,76385,36337,18,2204,128415,383,5217,0,106765,36239,4242,202,0,22000,2,0,60025,1391,935,0,1,0,1495,0,59251,0,0
2015-05-08,14168,188988,189588,17,1,0,6,0,11,403,0,4,0,0,7,76475,36294,16,2155,128263,383,5213,0,106700,36411,4243,202,0,21963,2,0,60109,1364,939,0,2,0,1496,0,59239,0,0
2015-05-09,14208,188944,190092,17,1,0,6,0,11,407,0,4,0,0,7,76500,36295,17,2205,128599,383,68347,0,106700,36902,4252,201,0,22002,2,0,60332,1339,936,0,1,0,1501,0,59249,0,0
2015-05-10,14207,188821,190140,17,1,0,6,0,11,403,0,4,0,0,7,76604,36292,17,2207,128671,383,68358,0,106688,36066,4261,203,0,21998,2,0,60751,1337,936,0,2,0,1498,0,59227,0,0
2015-05-11,14189,188603,189867,17,1,0,6,0,11,403,0,4,0,0,7,76869,36269,17,2211,128711,382,68399,0,106669,36118,4238,203,0,21999,2,0,60924,1328,942,0,2,0,1494,0,59059,0,0
2015-05-12,14164,188588,189284,17,1,0,6,0,10,403,0,4,0,0,7,76929,36320,17,2209,128780,382,68454,0,106652,36175,4266,201,0,21999,2,0,60938,1331,934,0,1,0,1495,0,58795,0,0
2015-05-13,14144,188440,190345,17,1,0,6,0,10,404,0,4,0,0,7,77120,36316,17,2212,128819,379,68553,0,106608,36196,4272,202,0,22013,2,0,60997,1332,934,0,0,0,1478,0,58729,0,0
2015-05-14,14189,188086,190577,17,1,0,7,0,10,404,0,4,0,0,7,77322,36314,17,2220,128803,381,68655,0,101516,36033,4344,202,0,22026,2,0,61275,1330,931,0,1,0,1477,0,58737,0,0
2015-05-15,14156,187873,190714,17,1,0,7,0,10,404,0,4,0,0,7,77351,36334,17,2225,128962,380,68726,0,100092,36082,4341,202,0,22041,2,0,61498,1330,933,0,0,0,1478,0,58759,0,0
2015-05-16,14168,187403,190876,17,1,0,7,0,10,403,0,4,0,0,7,77515,36339,17,2229,129098,380,68813,0,100085,36055,4344,202,0,22058,2,0,62453,1330,933,0,1,0,1492,0,58764,0,0
2015-05-17,14161,187239,190994,17,1,0,7,0,10,404,0,4,0,0,7,77621,36310,17,2231,129127,380,68857,0,100051,36050,4336,202,0,22069,2,0,63574,1330,932,0,1,0,1491,0,58778,0,0
2015-05-18,14131,186848,190920,17,1,0,7,0,10,406,0,4,0,0,7,77816,36270,17,2231,129139,380,68858,0,100046,36111,4333,202,0,22058,2,0,63698,1329,934,0,1,0,1492,0,58520,0,0
2015-05-19,14140,186693,191240,17,1,0,7,0,9,406,0,4,0,0,7,78003,36234,17,2238,129204,379,68884,0,99980,36137,4331,202,0,22073,2,0,63669,1327,930,0,2,0,1489,0,58467,0,0
2015-05-20,14168,186567,191911,17,1,0,7,0,9,405,0,4,0,0,7,78097,36237,17,2237,129325,380,68980,0,99992,36108,4332,203,0,22199,2,0,63843,1327,934,0,1,0,1487,0,58550,0,0
2015-05-21,14100,186368,192227,16,1,0,7,0,9,404,0,4,0,0,7,78225,36186,17,2240,129342,381,69032,0,99982,36020,4349,202,0,22214,2,0,63852,1327,931,0,0,0,1491,0,58633,0,0
2015-05-22,14101,186254,191566,17,1,0,7,0,9,405,0,4,0,0,7,78242,36146,17,2153,128950,383,69057,0,99951,35739,4331,202,0,22136,2,0,63821,1327,933,0,1,0,1478,0,58627,0,0
2015-05-23,14125,186072,191610,17,1,0,7,0,9,404,0,4,0,0,7,78453,36123,17,2163,129026,383,69167,0,99907,35748,4324,202,0,22137,2,0,63753,1327,929,0,0,0,1479,0,58612,0,0
2015-05-24,14108,185810,191735,17,1,0,7,0,9,404,0,4,0,0,7,78308,36099,17,2166,129061,382,69213,0,99902,35704,4310,203,0,22138,2,0,64181,1326,933,0,0,0,1478,0,58577,0,0
2015-05-25,14085,185543,191538,16,1,0,7,0,9,402,0,4,0,0,7,78239,36054,17,2163,129008,383,69211,0,99881,35667,4308,203,0,22141,2,0,64275,1325,930,0,0,0,1482,0,58596,0,0
2015-05-26,14107,185618,191005,16,1,0,7,0,9,405,0,4,0,0,7,78168,36022,17,2395,129150,381,69170,0,99867,35649,4303,202,0,22146,2,0,64166,1322,933,0,1,0,1476,0,58573,0,0
2015-05-27,14098,185402,191548,16,1,0,7,0,9,411,0,4,0,0,7,78119,36004,17,2452,129477,380,69297,0,99870,35715,4308,201,0,22184,2,0,64363,1320,932,0,2,0,1492,0,58552,0,0
2015-05-28,14128,185393,191619,16,1,0,7,0,9,409,0,4,0,0,7,78019,36021,17,2449,129525,378,69346,0,99856,35738,4304,201,0,22216,2,0,64438,1314,936,0,1,0,1488,0,58519,0,0
2015-05-29,14104,185373,190970,16,1,0,7,0,9,408,0,4,0,0,7,78152,36057,18,2436,129513,383,69405,0,99809,35595,4299,201,0,22231,2,0,63946,1314,932,0,2,0,1484,0,58542,0,0
2015-05-30,14102,185068,191530,15,1,0,7,0,9,405,0,4,0,0,7,78229,36055,18,2457,129733,381,69473,0,99798,35493,4291,200,0,22256,2,0,63796,1313,928,0,1,0,1490,0,58556,0,0
2015-05-31,14111,184862,191617,16,1,0,7,0,9,407,0,4,0,0,7,78440,36032,18,2456,129589,380,69466,0,99746,35424,4288,199,0,22273,2,0,63837,1307,927,0,0,0,1491,0,58517,0,0
2015-06-01,14108,184764,191627,17,1,0,7,0,9,407,0,4,0,0,7,78458,35985,18,2429,129818,380,69499,0,99776,35421,4287,201,0,22277,2,0,63862,1307,929,0,2,0,1482,0,58442,0,0
2015-06-02,14100,184610,191813,17,1,0,7,0,10,406,0,4,0,0,7,78692,35942,18,2452,129831,380,69572,0,99787,35346,4287,200,0,22289,2,0,63900,1307,932,0,2,0,1486,0,58436,0,0
2015-06-03,14097,184553,192010,17,1,0,7,0,10,406,0,4,0,0,7,78977,35933,18,2433,129927,382,69686,0,99837,35278,4282,199,0,22333,2,0,63935,1307,931,0,2,0,1482,0,58409,0,0
2015-06-04,14127,184836,192334,17,1,0,7,0,9,405,0,4,0,0,7,79138,35908,18,2446,129968,378,69788,0,99790,35449,4282,201,0,22320,2,0,64561,1307,932,0,2,0,1483,0,57574,0,0
2015-06-05,14120,185145,192946,17,1,0,7,0,9,407,0,4,0,0,7,79314,35898,18,2425,129959,380,69834,0,99760,35287,4290,201,0,22319,2,0,64817,1307,936,0,1,0,1481,0,58163,0,0
2015-06-06,14107,185291,193197,17,1,0,7,0,9,407,0,4,0,0,7,79408,35855,18,2432,130029,379,69894,0,99742,35283,4280,200,0,22346,2,0,64492,1305,937,0,2,0,1485,0,58365,0,0
2015-06-07,14116,184713,193372,17,1,0,7,0,9,406,0,4,0,0,7,79435,35834,18,2440,130020,379,69906,0,99703,35475,4276,196,0,22340,2,0,64612,1305,934,0,0,0,1487,0,58334,0,0
2015-06-08,14090,184595,192955,17,1,0,7,0,9,406,0,4,0,0,7,79698,35721,18,2457,129893,378,69948,0,99678,35476,4272,193,0,22338,2,0,64745,1305,931,0,2,0,1473,0,58309,0,0
2015-06-09,14070,184511,191906,17,0,0,7,0,9,410,0,4,0,0,7,79682,35752,18,2427,127567,379,69946,0,99548,35238,4279,195,0,22201,2,0,63659,1305,930,0,0,0,1478,0,58315,0,0
2015-06-10,14077,184184,192678,17,1,0,7,0,9,411,0,4,0,0,7,79942,35755,17,2430,130175,380,70080,0,99556,35376,4293,192,0,22388,2,0,64237,1304,934,0,1,0,1463,0,58308,0,0
2015-06-11,14067,183759,193155,17,1,0,7,0,9,411,0,4,0,0,7,79993,35823,18,2446,130263,380,70155,0,99553,35340,4263,195,0,22398,2,0,64182,1304,936,0,1,0,1470,0,58309,0,0
2015-06-12,14069,181703,192526,17,1,0,7,0,9,412,0,4,0,0,7,80027,35793,18,2460,129830,381,70188,0,103510,35333,4386,192,0,22406,2,0,64140,1305,929,0,1,0,1468,0,58278,0,0
2015-06-13,14076,181707,192958,17,1,0,7,0,9,410,0,4,0,0,7,80146,35797,18,2460,130018,379,70284,0,97164,35376,4433,195,0,22417,2,0,63738,1303,937,0,2,0,1466,0,58257,0,0
2015-06-14,14051,181724,192954,17,1,0,7,0,9,410,0,4,0,0,7,80212,35765,18,2487,130108,381,70311,0,97164,35304,4239,194,0,22427,2,0,63538,1303,932,0,2,0,1470,0,58261,0,0
2015-06-15,14050,181352,192996,17,1,0,7,0,9,408,0,4,0,0,7,80259,35727,18,2455,130074,381,70331,0,97151,35546,4230,194,0,22422,2,0,63137,1303,916,0,1,0,1460,0,58244,0,0
2015-06-16,14065,181029,193590,17,1,0,7,0,10,410,0,4,0,0,7,80414,35696,18,2489,130203,380,70410,0,97143,35590,4261,195,0,22424,2,0,62118,1301,931,0,1,0,1447,0,58242,0,0
2015-06-17,14012,181065,194689,17,1,0,7,0,10,411,0,4,0,0,7,80624,35678,17,2477,130312,382,70526,0,97126,35901,4294,195,0,22454,2,0,62715,1299,934,0,1,0,1475,0,58252,0,0
2015-06-18,14057,180932,194668,17,1,0,7,0,9,411,0,4,0,0,7,80630,35654,17,2485,130333,379,70692,0,96864,36285,4273,194,0,22467,2,0,62886,1299,930,0,1,0,1468,0,58188,0,0
2015-06-19,14051,180792,194647,17,1,0,7,0,9,410,0,4,0,0,7,80766,35656,17,2495,130382,381,60540,0,96837,36290,4260,193,0,22539,2,0,63187,1199,932,0,0,0,1465,0,58183,0,0
2015-06-20,14067,181449,190680,17,1,0,7,0,9,412,0,4,0,0,7,80766,35626,17,2500,130445,380,71222,0,97041,36299,4246,192,0,22541,2,0,63245,1198,934,0,1,0,1451,0,58166,0,0
2015-06-21,14038,182166,188124,17,1,0,7,0,9,412,0,4,0,0,7,80789,35613,17,2515,130454,381,71298,0,97021,36242,4261,189,0,22559,2,0,63055,1195,930,0,2,0,1448,0,58154,0,0
2015-06-22,14041,182133,188182,17,1,0,7,0,9,411,0,4,0,0,7,80963,35571,17,2516,130478,376,71397,0,97040,36115,4248,191,0,22545,2,0,63045,1192,928,0,1,0,1448,0,58123,0,0
2015-06-23,14056,182427,188196,17,1,0,7,0,9,413,0,4,0,0,7,81098,35531,17,2494,130492,377,71550,0,97007,36235,4257,190,0,22557,2,0,62641,1192,929,0,2,0,1462,0,58028,0,0
2015-06-24,14041,183133,188357,17,1,0,7,0,9,411,0,4,0,0,7,81152,35523,17,2511,130592,384,71694,0,96982,36166,4256,191,0,22576,2,0,62727,1192,928,0,1,0,1462,0,58022,0,0
2015-06-25,14041,183308,188783,17,1,0,7,0,9,412,0,4,0,0,7,81136,35487,17,2506,130656,381,71785,0,96950,36015,4240,191,0,22574,2,0,62958,1191,924,0,2,0,1468,0,58013,0,0
2015-06-26,14048,183194,188876,17,1,0,7,0,8,411,0,4,0,0,7,81294,35475,17,2504,130699,382,71833,0,96942,36004,4207,190,0,22604,2,0,61806,1193,920,0,1,0,1462,0,58012,0,0
2015-06-27,14013,183030,189149,17,1,0,7,0,8,410,0,4,0,0,7,81280,35410,18,2505,130836,381,71884,0,96913,36106,4556,191,0,22611,2,0,61711,1196,927,0,1,0,1459,0,57983,0,0
2015-06-28,14028,184652,189276,17,1,0,7,0,8,408,0,4,0,0,7,81173,35400,18,2515,130785,384,71913,0,96880,36066,4556,190,0,22601,2,0,62301,1194,922,0,1,0,1454,0,57963,0,0
2015-06-29,14048,185376,189348,17,1,0,7,0,8,409,0,4,0,0,7,81139,35374,18,2522,130794,385,71957,0,96879,35981,4554,190,0,22591,2,0,62207,1195,925,0,1,0,1461,0,57952,0,0
2015-06-30,14021,185270,189127,17,1,0,7,0,8,408,0,4,0,0,7,81126,35364,18,2532,130868,378,71992,0,96474,35831,4553,191,0,22642,2,0,61964,1196,922,0,2,0,1459,0,57930,0,0
2015-07-01,14013,183724,189595,17,1,0,6,0,8,408,0,4,0,0,7,81185,35359,18,2539,131012,377,72085,0,96754,32347,4544,190,0,22642,2,0,61832,1195,919,0,1,0,1436,0,57949,0,0
2015-07-02,14038,183265,189749,17,1,0,6,0,9,422,0,4,0,0,7,81282,35336,17,2550,130958,376,72177,0,96782,32240,4542,191,0,22666,2,0,61870,1194,917,0,2,0,1450,0,57964,0,0
2015-07-03,14018,182895,189880,17,1,0,6,0,9,421,0,4,0,0,7,81226,35293,18,2545,131053,378,72263,0,96809,34835,4548,191,0,22670,2,0,61794,1193,920,0,2,0,1457,0,57909,0,0
2015-07-04,14002,182571,190047,17,1,0,6,0,9,421,0,4,0,0,7,81302,35284,17,2538,131062,377,72292,0,96846,35415,4557,191,0,22666,2,0,61570,1192,926,0,2,0,1459,0,57892,0,0
2015-07-05,14036,182110,190150,17,1,0,6,0,9,419,0,4,0,0,7,81308,35217,17,2549,131021,376,72290,0,96883,35340,4546,191,0,22677,2,0,61443,1192,918,0,2,0,1456,0,57863,0,0
2015-07-06,14027,181768,190125,17,1,0,6,0,9,421,0,4,0,0,7,81241,35186,17,2560,131074,377,72315,0,96862,35294,4544,190,0,22672,2,0,61454,1192,921,0,1,0,1453,0,57805,0,0
